A,AB,B,O,dept_code,dept_name,pdept_code,trans_dt,dow,day,month,year,week,hol_dur,hol_lower,hol_upper,TOTAL
3.5,18.0,0.0,10.0,4103,tbd,4103,2017-06-07,2,7,6,2017,23,,,,31.5
0.0,10.0,0.0,4.0,4103,tbd,4103,2017-06-08,3,8,6,2017,23,,,,14.0
11.0,4.0,2.0,2.0,4103,tbd,4103,2017-06-09,4,9,6,2017,23,,,,19.0
4.0,0.0,4.0,0.0,4103,tbd,4103,2017-06-10,5,10,6,2017,23,,,,8.0
4.0,0.0,2.0,8.0,4103,tbd,4103,2017-06-11,6,11,6,2017,23,,,,14.0
2.0,2.0,4.0,4.0,4103,tbd,4103,2017-06-12,0,12,6,2017,24,,,,12.0
0.0,4.0,22.0,4.0,4103,tbd,4103,2017-06-13,1,13,6,2017,24,,,,30.0
2.0,4.0,10.0,6.0,4103,tbd,4103,2017-06-14,2,14,6,2017,24,,,,22.0
2.0,0.0,16.0,4.0,4103,tbd,4103,2017-06-15,3,15,6,2017,24,,,,22.0
2.0,4.0,14.0,2.0,4103,tbd,4103,2017-06-16,4,16,6,2017,24,,,,22.0
3.0,4.0,8.0,1.5,4103,tbd,4103,2017-06-17,5,17,6,2017,24,,,,16.5
2.0,0.0,16.0,0.0,4103,tbd,4103,2017-06-18,6,18,6,2017,24,,,,18.0
2.0,0.0,4.0,15.5,4103,tbd,4103,2017-06-19,0,19,6,2017,25,,,,21.5
4.0,0.0,2.0,14.0,4103,tbd,4103,2017-06-20,1,20,6,2017,25,,,,20.0
4.0,6.0,8.0,8.0,4103,tbd,4103,2017-06-21,2,21,6,2017,25,,,,26.0
4.0,0.0,4.5,0.0,4103,tbd,4103,2017-06-22,3,22,6,2017,25,,,,8.5
0.0,0.0,4.0,6.0,4103,tbd,4103,2017-06-23,4,23,6,2017,25,,,,10.0
0.0,2.0,12.0,2.0,4103,tbd,4103,2017-06-24,5,24,6,2017,25,,,,16.0
0.0,4.0,6.0,2.0,4103,tbd,4103,2017-06-25,6,25,6,2017,25,,,,12.0
2.0,4.0,14.0,16.0,4103,tbd,4103,2017-06-26,0,26,6,2017,26,,,,36.0
0.0,0.0,2.0,8.0,4103,tbd,4103,2017-06-27,1,27,6,2017,26,,,,10.0
4.0,4.0,10.0,8.0,4103,tbd,4103,2017-06-28,2,28,6,2017,26,,,,26.0
6.0,0.0,8.0,9.0,4103,tbd,4103,2017-06-29,3,29,6,2017,26,,,,23.0
2.0,0.0,2.0,11.0,4103,tbd,4103,2017-06-30,4,30,6,2017,26,,,,15.0
0.0,0.0,2.0,0.0,4103,tbd,4103,2017-07-01,5,1,7,2017,26,,,,2.0
6.0,0.0,4.0,0.0,4103,tbd,4103,2017-07-02,6,2,7,2017,26,,,,10.0
3.5,0.0,4.0,6.0,4103,tbd,4103,2017-07-03,0,3,7,2017,27,,,,13.5
4.0,0.0,13.0,3.5,4103,tbd,4103,2017-07-04,1,4,7,2017,27,,,,20.5
0.0,2.0,6.0,9.0,4103,tbd,4103,2017-07-05,2,5,7,2017,27,,,,17.0
0.0,2.0,19.0,16.0,4103,tbd,4103,2017-07-06,3,6,7,2017,27,,,,37.0
4.0,5.5,6.0,0.0,4103,tbd,4103,2017-07-07,4,7,7,2017,27,,,,15.5
4.0,0.0,4.0,0.0,4103,tbd,4103,2017-07-08,5,8,7,2017,27,,,,8.0
19.0,12.0,6.0,6.0,4103,tbd,4103,2017-07-09,6,9,7,2017,27,,,,43.0
2.0,0.0,16.0,10.0,4103,tbd,4103,2017-07-10,0,10,7,2017,28,,,,28.0
0.0,0.0,4.0,14.0,4103,tbd,4103,2017-07-11,1,11,7,2017,28,,,,18.0
0.0,2.0,6.0,12.0,4103,tbd,4103,2017-07-12,2,12,7,2017,28,,,,20.0
2.0,0.0,6.0,6.0,4103,tbd,4103,2017-07-13,3,13,7,2017,28,,,,14.0
2.0,0.0,2.0,0.0,4103,tbd,4103,2017-07-14,4,14,7,2017,28,,,,4.0
6.0,6.0,10.0,4.0,4103,tbd,4103,2017-07-15,5,15,7,2017,28,,,,26.0
9.0,0.0,6.0,4.0,4103,tbd,4103,2017-07-16,6,16,7,2017,28,,,,19.0
8.0,0.0,4.0,2.0,4103,tbd,4103,2017-07-17,0,17,7,2017,29,,,,14.0
4.0,0.0,0.0,0.0,4103,tbd,4103,2017-07-18,1,18,7,2017,29,,,,4.0
4.0,0.0,18.0,11.0,4103,tbd,4103,2017-07-19,2,19,7,2017,29,,,,33.0
0.0,4.0,4.0,6.0,4103,tbd,4103,2017-07-20,3,20,7,2017,29,,,,14.0
4.0,4.0,12.0,2.0,4103,tbd,4103,2017-07-21,4,21,7,2017,29,,,,22.0
0.0,6.0,8.0,2.0,4103,tbd,4103,2017-07-22,5,22,7,2017,29,,,,16.0
0.0,6.0,6.0,0.0,4103,tbd,4103,2017-07-23,6,23,7,2017,29,,,,12.0
0.0,2.0,0.0,12.0,4103,tbd,4103,2017-07-24,0,24,7,2017,30,,,,14.0
4.0,2.0,4.0,4.0,4103,tbd,4103,2017-07-25,1,25,7,2017,30,,,,14.0
6.0,2.0,8.0,18.0,4103,tbd,4103,2017-07-26,2,26,7,2017,30,,,,34.0
0.0,2.0,9.0,7.5,4103,tbd,4103,2017-07-27,3,27,7,2017,30,,,,18.5
6.0,0.0,6.0,0.0,4103,tbd,4103,2017-07-28,4,28,7,2017,30,,,,12.0
2.0,5.0,6.0,14.0,4103,tbd,4103,2017-07-29,5,29,7,2017,30,,,,27.0
2.0,12.0,4.0,6.0,4103,tbd,4103,2017-07-30,6,30,7,2017,30,,,,24.0
2.0,0.0,0.0,9.5,4103,tbd,4103,2017-07-31,0,31,7,2017,31,,,,11.5
8.0,0.0,12.0,1.0,4103,tbd,4103,2017-08-01,1,1,8,2017,31,,,,21.0
4.0,2.0,6.0,4.0,4103,tbd,4103,2017-08-02,2,2,8,2017,31,,,,16.0
2.0,0.0,6.0,8.0,4103,tbd,4103,2017-08-03,3,3,8,2017,31,,,,16.0
4.0,2.0,8.5,8.0,4103,tbd,4103,2017-08-04,4,4,8,2017,31,,,,22.5
6.0,0.0,8.0,2.0,4103,tbd,4103,2017-08-05,5,5,8,2017,31,,,,16.0
10.0,6.0,2.0,6.0,4103,tbd,4103,2017-08-06,6,6,8,2017,31,,,,24.0
6.0,2.0,15.0,23.5,4103,tbd,4103,2017-08-07,0,7,8,2017,32,,,,46.5
8.0,0.0,14.0,10.0,4103,tbd,4103,2017-08-08,1,8,8,2017,32,,,,32.0
0.0,2.0,8.5,2.0,4103,tbd,4103,2017-08-09,2,9,8,2017,32,,,,12.5
4.0,0.0,7.5,8.0,4103,tbd,4103,2017-08-10,3,10,8,2017,32,,,,19.5
8.0,0.0,21.0,10.0,4103,tbd,4103,2017-08-11,4,11,8,2017,32,,,,39.0
4.0,0.0,0.0,14.0,4103,tbd,4103,2017-08-12,5,12,8,2017,32,,,,18.0
6.0,0.0,0.0,0.0,4103,tbd,4103,2017-08-13,6,13,8,2017,32,,,,6.0
4.0,0.0,5.5,6.0,4103,tbd,4103,2017-08-14,0,14,8,2017,33,,,,15.5
2.0,0.0,2.0,12.0,4103,tbd,4103,2017-08-15,1,15,8,2017,33,,,,16.0
4.0,0.0,15.0,2.0,4103,tbd,4103,2017-08-16,2,16,8,2017,33,,,,21.0
2.0,0.0,3.0,2.0,4103,tbd,4103,2017-08-17,3,17,8,2017,33,,,,7.0
4.0,0.0,7.5,12.0,4103,tbd,4103,2017-08-18,4,18,8,2017,33,,,,23.5
4.0,0.0,11.0,2.0,4103,tbd,4103,2017-08-19,5,19,8,2017,33,,,,17.0
2.0,0.0,17.5,2.0,4103,tbd,4103,2017-08-20,6,20,8,2017,33,,,,21.5
2.0,3.0,8.0,12.0,4103,tbd,4103,2017-08-21,0,21,8,2017,34,,,,25.0
8.0,0.0,8.0,2.0,4103,tbd,4103,2017-08-22,1,22,8,2017,34,,,,18.0
8.0,2.0,9.0,4.0,4103,tbd,4103,2017-08-23,2,23,8,2017,34,,,,23.0
4.0,2.0,8.0,10.0,4103,tbd,4103,2017-08-24,3,24,8,2017,34,,,,24.0
4.0,0.0,10.0,10.0,4103,tbd,4103,2017-08-25,4,25,8,2017,34,,,,24.0
6.0,0.0,12.0,6.0,4103,tbd,4103,2017-08-26,5,26,8,2017,34,,,,24.0
2.0,0.0,12.0,6.0,4103,tbd,4103,2017-08-27,6,27,8,2017,34,,,,20.0
4.0,0.0,2.0,9.0,4103,tbd,4103,2017-08-28,0,28,8,2017,35,,,,15.0
6.0,3.0,8.0,2.0,4103,tbd,4103,2017-08-29,1,29,8,2017,35,,,,19.0
4.0,0.0,8.0,2.0,4103,tbd,4103,2017-08-30,2,30,8,2017,35,,,,14.0
2.0,0.0,8.0,4.0,4103,tbd,4103,2017-08-31,3,31,8,2017,35,,,,14.0
2.0,6.0,7.0,10.0,4103,tbd,4103,2017-09-01,4,1,9,2017,35,,,,25.0
8.0,0.0,0.0,14.0,4103,tbd,4103,2017-09-02,5,2,9,2017,35,,,,22.0
2.0,0.0,11.0,5.5,4103,tbd,4103,2017-09-03,6,3,9,2017,35,,,,18.5
2.0,0.0,6.0,7.0,4103,tbd,4103,2017-09-04,0,4,9,2017,36,,,,15.0
0.0,2.0,2.0,12.0,4103,tbd,4103,2017-09-05,1,5,9,2017,36,,,,16.0
10.0,0.0,0.0,6.0,4103,tbd,4103,2017-09-06,2,6,9,2017,36,,,,16.0
8.0,0.0,20.0,10.0,4103,tbd,4103,2017-09-07,3,7,9,2017,36,,,,38.0
9.0,3.0,6.0,13.0,4103,tbd,4103,2017-09-08,4,8,9,2017,36,,,,31.0
5.5,2.0,0.0,14.0,4103,tbd,4103,2017-09-09,5,9,9,2017,36,,,,21.5
3.5,2.0,4.0,0.0,4103,tbd,4103,2017-09-10,6,10,9,2017,36,,,,9.5
0.0,0.0,6.0,10.0,4103,tbd,4103,2017-09-11,0,11,9,2017,37,,,,16.0
2.0,4.0,4.0,0.0,4103,tbd,4103,2017-09-12,1,12,9,2017,37,,,,10.0
13.5,0.0,0.0,6.0,4103,tbd,4103,2017-09-13,2,13,9,2017,37,,,,19.5
3.5,0.0,4.0,10.0,4103,tbd,4103,2017-09-14,3,14,9,2017,37,,,,17.5
14.0,0.0,8.0,14.0,4103,tbd,4103,2017-09-15,4,15,9,2017,37,,,,36.0
5.0,0.0,8.0,6.0,4103,tbd,4103,2017-09-16,5,16,9,2017,37,,,,19.0
6.0,0.0,30.0,6.0,4103,tbd,4103,2017-09-17,6,17,9,2017,37,,,,42.0
0.0,2.0,12.0,18.0,4103,tbd,4103,2017-09-18,0,18,9,2017,38,,,,32.0
6.0,4.0,20.0,6.0,4103,tbd,4103,2017-09-19,1,19,9,2017,38,,,,36.0
2.0,0.0,20.0,4.0,4103,tbd,4103,2017-09-20,2,20,9,2017,38,,,,26.0
8.0,6.0,4.0,6.0,4103,tbd,4103,2017-09-21,3,21,9,2017,38,,,,24.0
0.0,6.0,4.0,16.0,4103,tbd,4103,2017-09-22,4,22,9,2017,38,,,,26.0
4.0,4.0,4.0,8.0,4103,tbd,4103,2017-09-23,5,23,9,2017,38,,,,20.0
0.0,2.0,5.5,6.0,4103,tbd,4103,2017-09-24,6,24,9,2017,38,,,,13.5
2.0,4.0,10.0,12.0,4103,tbd,4103,2017-09-25,0,25,9,2017,39,,,,28.0
16.0,2.0,14.0,2.0,4103,tbd,4103,2017-09-26,1,26,9,2017,39,,,,34.0
4.0,0.0,4.0,4.0,4103,tbd,4103,2017-09-27,2,27,9,2017,39,,,,12.0
10.0,0.0,12.0,14.0,4103,tbd,4103,2017-09-28,3,28,9,2017,39,,,,36.0
6.0,0.0,8.0,6.0,4103,tbd,4103,2017-09-29,4,29,9,2017,39,,,,20.0
4.0,2.0,0.0,10.5,4103,tbd,4103,2017-09-30,5,30,9,2017,39,,,,16.5
6.0,2.0,10.0,2.0,4103,tbd,4103,2017-10-01,6,1,10,2017,39,7.0,-2.0,2.0,20.0
7.5,0.0,2.0,14.0,4103,tbd,4103,2017-10-02,0,2,10,2017,40,7.0,-2.0,2.0,23.5
10.0,2.0,8.0,12.0,4103,tbd,4103,2017-10-03,1,3,10,2017,40,7.0,-2.0,2.0,32.0
12.0,0.0,8.0,7.0,4103,tbd,4103,2017-10-04,2,4,10,2017,40,7.0,-2.0,2.0,27.0
6.0,0.0,9.0,4.0,4103,tbd,4103,2017-10-05,3,5,10,2017,40,7.0,-2.0,2.0,19.0
10.0,4.0,12.0,4.0,4103,tbd,4103,2017-10-06,4,6,10,2017,40,7.0,-2.0,2.0,30.0
0.0,2.0,2.0,16.0,4103,tbd,4103,2017-10-07,5,7,10,2017,40,7.0,-2.0,2.0,20.0
2.0,0.0,6.0,2.0,4103,tbd,4103,2017-10-08,6,8,10,2017,40,7.0,-2.0,2.0,10.0
0.0,0.0,6.0,2.0,4103,tbd,4103,2017-10-09,0,9,10,2017,41,,,,8.0
0.0,5.0,2.0,4.0,4103,tbd,4103,2017-10-10,1,10,10,2017,41,,,,11.0
0.0,0.0,18.0,14.0,4103,tbd,4103,2017-10-11,2,11,10,2017,41,,,,32.0
0.0,0.0,8.0,0.0,4103,tbd,4103,2017-10-12,3,12,10,2017,41,,,,8.0
6.0,0.0,12.0,19.0,4103,tbd,4103,2017-10-13,4,13,10,2017,41,,,,37.0
0.0,4.0,8.0,2.0,4103,tbd,4103,2017-10-14,5,14,10,2017,41,,,,14.0
12.0,6.0,20.0,4.0,4103,tbd,4103,2017-10-15,6,15,10,2017,41,,,,42.0
10.0,6.0,17.5,6.0,4103,tbd,4103,2017-10-16,0,16,10,2017,42,,,,39.5
0.0,0.0,0.0,8.0,4103,tbd,4103,2017-10-17,1,17,10,2017,42,,,,8.0
4.0,2.0,8.0,2.0,4103,tbd,4103,2017-10-18,2,18,10,2017,42,,,,16.0
7.0,0.0,6.0,2.0,4103,tbd,4103,2017-10-19,3,19,10,2017,42,,,,15.0
4.0,0.0,16.0,4.0,4103,tbd,4103,2017-10-20,4,20,10,2017,42,,,,24.0
